stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
MADWOLi,6413,MADISON RD & WOLD AVE,,39.130248,-84.468691,1,,,,,0
GALPLAi,8337,GALBRAITH RD & PLAINFIELD RD,E GALBRAITH RD & LAKE AVE,39.208319,-84.398518,2,,,,,0
LUDLYLo,4618,LUDLOW AVE & LYLEBURN PL,,39.144924,-84.525872,1,,,,,0
HAMTEAo,3857,HAMILTON AVE & TEAKWOOD AVE,,39.207176,-84.547794,1,,,,,0
HAMDEAo,3875,HAMILTON AVE & DE ARMOND AVE,,39.21583,-84.549245,2,,,,,0
HAMBISo,3914,HAMILTON AVE & BISING AVE,,39.2203,-84.549159,2,,,,,0
HAMCLOo,3915,HAMILTON AVE & CLOVERNOLL DR,,39.221656,-84.549056,2,,,,,0
HAMCENo,3919,HAMILTON AVE & CENTERIDGE AVE,,39.224066,-84.548837,2,,,,,0
HAMMADo,3924,HAMILTON AVE & MADISON AVE,,39.229312,-84.548354,2,,,,,0
HAMKINo,3926,HAMILTON AVE & KINNEY AVE,,39.231329,-84.548182,2,,,,,0
HAMGREo,3562,HAMILTON AVE & GREENPINE DR,,39.25414,-84.552416,2,,,,,0
HAMBURo,3565,HAMILTON AVE & BURLINGTON RD,,39.25825,-84.556224,2,,,,,0
HAMSPRIo,3567,HAMILTON AVE & SPRINGDALE RD,,39.259534,-84.55701,2,,,,,0
HAMSTRo,3569,HAMILTON AVE & STRUBLE RD,,39.262736,-84.558325,2,,,,,0
HAMNORTo,3572,HAMILTON AVE & NORTHWEST DR,,39.266991,-84.559806,2,,,,,0
SEVo,3288,SEVENHILLS DR MB,,39.277652,-84.561673,2,,,,,0
SEVSPRo,3575,SEVENHILLS DR & SPRUCEHILL DR,,39.277422,-84.559298,2,,,,,0
SPRROOo,3573,SPRUCEHILL DR & ROOSEVELT AVE,,39.274192,-84.559632,2,,,,,0
HAMLINi,3284,HAMILTON AVE & LINCOLN AVE,,39.273154,-84.562157,2,,,,,0
HAMPINi,3571,HAMILTON AVE & PINNEY LN,,39.266161,-84.559746,2,,,,,0
HAMSTRi,3570,HAMILTON AVE & STRUBLE RD,,39.26303,-84.558653,2,,,,,0
HAMSPRIi,3568,HAMILTON AVE & SPRINGDALE RD,,39.259712,-84.557349,2,,,,,0
HAMBURi,3566,HAMILTON AVE & BURLINGTON RD,,39.25833,-84.556517,2,,,,,0
HAMGREi,3563,HAMILTON AVE & GREENPINE DR,,39.254194,-84.552779,2,,,,,0
HAMMILi,3971,HAMILTON AVE & MILES RD,,39.250067,-84.547732,2,,,,,0
HAMLINDi,3814,HAMILTON AVE & LINDEN AVE,HAMILTON AVE & LARCH AVE,39.194981,-84.545905,1,,,,,0
CLI2065i,4542,CLIFTON AVE 2065,W CLIFTON AVE & ELM ST,39.120525,-84.520448,1,,,,,0
BLUTURo,3709,BLUE ROCK ST & TURRILL ST,,39.160419,-84.541683,1,,,,,0
COLVIRo,3515,COLERAIN AVE & VIRGINIA AVE,,39.164638,-84.552389,1,,,,,0
COLTRAo,3526,COLERAIN AVE & TRANQUILLITY LN,,39.171582,-84.559841,1,,,,,0
COL4510o,3521,COLERAIN AVE 4510,,39.167581,-84.554333,1,,,,,0
COLBLUo,3209,COLERAIN AVE & BLUE SPRUCE RD,,39.17998,-84.566025,1,,,,,0
COLSHEo,2662,COLERAIN RD & SHELDON AVE,,39.2187,-84.585674,2,,,,,0
COLSOVo,2676,COLERAIN RD & SOVEREIGN DR,COLERAIN RD & BAUERWOODS DR,39.228287,-84.589015,2,,,,,0
COLSPRi,2493,COLERAIN RD & SPRINGDALE RD,COLERAIN RD & W GALBRAITH RD,39.246325,-84.596099,2,,,,,0
COLBAHi,3222,COLERAIN AVE & BAHAMA TER,,39.189202,-84.569488,1,,,,,0
COLWESi,3514,COLERAIN AVE & WEST FORK RD,,39.164433,-84.552564,1,,,,,0
COLALLi,2927,COLERAIN AVE & ALLAIRE AVE,US 27 & MT AIRY AVE,39.196511,-84.57656,1,,,,,0
COLRAEi,3202,COLERAIN AVE & RAEBURN DR,,39.172571,-84.56107,1,,,,,0
COLSHEPi,3220,COLERAIN AVE & SHEPHERD RD,US 27 & BAHAMA TER,39.188694,-84.569476,1,,,,,0
COLBLUi,3208,COLERAIN AVE & BLUE SPRUCE RD,,39.179811,-84.566118,1,,,,,0
LINBETo,4457,LINN ST & BETTON ST,,39.110437,-84.5275,1,,,,,0
SPR3578o,3664,SPRING GROVE AVE 3578,SPRING GROVE AVE & ELMIRA AVE,39.149605,-84.54148,1,,,,,0
DUTWINTo,4661,DUTCH COLONY DR & WINTON RD,,39.190564,-84.523697,1,,,,,0
DAL8530o,4350,DALY RD 8530,,39.221502,-84.530445,2,,,,,0
DAL8982o,4721,DALY RD 8982,,39.230185,-84.529532,2,,,,,0
DALHOLi,4305,DALY RD & HOLLYWOOD AVE,,39.207948,-84.531911,1,,,,,0
DAL6301i,4278,DALY RD 6301,DALY RD & W NORTH BEND RD,39.204004,-84.532245,1,,,,,0
NOR961i,4676,NORTH BEND RD 961,W NORTH BEND RD & SUNRIDGE DR,39.201494,-84.524061,1,,,,,0
HARMONTo,2358,HARRISON AVE & MONTANA AVE,,39.148473,-84.59806,1,,,,,0
HARNORo,2089,HARRISON AVE & NORTH BEND RD,HARRISON AVE & HIGBEE ST,39.15538,-84.60552,1,,,,,0
HARROSo,1854,HARRISON AVE & ROSWELL AVE,,39.158492,-84.618125,1,,,,,0
HARBOUi,2082,HARRISON AVE & BOUDINOT AVE,,39.153217,-84.602579,1,,,,,0
HARWERi,2343,HARRISON AVE & WERK RD,,39.142413,-84.592429,1,,,,,0
HARQUEi,3624,HARRISON AVE & QUEEN CITY AVE,,39.126455,-84.549363,1,,,,,0
RAC12THi,4834,RACE ST & 12TH ST,RACE ST & W 13TH ST,39.108143,-84.516512,1,,,,,0
NOREASo,2909,NORTH BEND RD & EASTKNOLL CT,W NORTH BEND RD & EASTKNOLL CT,39.189252,-84.573461,1,,,,,0
CHEBANo,2450,CHEVIOT RD & BANNING RD,BLUE ROCK RD & BANNING RD,39.213088,-84.599642,2,,,,,0
CHEHERo,2440,CHEVIOT RD & HERMES DR,,39.211999,-84.599383,2,,,,,0
CHE6212o,2429,CHEVIOT RD 6212,,39.205316,-84.599356,2,,,,,0
NORLEEi,2416,NORTH BEND RD & LEES CROSSING DR,,39.190757,-84.597874,2,,,,,0
CHEHANi,2169,CHEVIOT RD & HANLEY RD,BLUE ROCK RD & OAKMEADOW LN,39.213854,-84.600018,2,,,,,0
CHE6405i,2432,CHEVIOT RD 6405,CHEVIOT RD & SEMLOH AVE,39.207234,-84.599723,2,,,,,0
CHE5711i,2157,CHEVIOT RD 5711,,39.196499,-84.600516,2,,,,,0
NORPHIi,2414,NORTH BEND RD & PHILLORET DR,,39.190573,-84.59528,2,,,,,0
NORVOGi,2614,NORTH BEND RD & VOGEL RD,W NORTH BEND RD & VOGEL RD,39.189288,-84.580741,2,,,,,0
CH11260o,7185,CHESTER RD 11260,,39.277617,-84.443676,2,,,,,0
CH11150o,7180,CHESTER RD 11150,,39.272647,-84.444237,2,,,,,0
KEMKEMo,6974,KEMPER RD & W KEMPER COMMONS CIR,E KEMPER RD & KEMPER COMMONS CIR,39.287081,-84.456354,2,,,,,0
KEMNORo,6395,KEMPER RD & NORTHLAND BLVD,W KEMPER RD & NORTHLAND BLVD,39.287748,-84.472367,2,,,,,0
KEMLAWo,6392,KEMPER RD & LAWNVIEW AVE,W KEMPER RD & LAWNVIEW AVE,39.287559,-84.476579,2,,,,,0
KEM250o,6391,KEMPER RD 250,W KEMPER RD,39.287461,-84.478522,2,,,,,0
KEMROSo,5770,KEMPER RD & ROSE LN,W KEMPER RD & ROSE LN,39.287884,-84.490129,2,,,,,0
KEMKENo,5491,KEMPER RD & KENN RD,W KEMPER RD & KENN RD,39.290483,-84.503716,2,,,,,0
KEMKEMi,6973,KEMPER RD & KEMPER COMMONS CIR,E KEMPER RD & KEMPER COMMONS CIR,39.286842,-84.457039,2,,,,,0
KEM1135o,4749,KEMPER RD 1135,W KEMPER RD & WINTON RD,39.288865,-84.522436,2,,,,,0
CHEPRIi,7181,CHESTER RD & PRINCETON HIGH SCHOOL,CHESTER RD & W 12TH ST,39.274931,-84.444261,2,,,,,0
NORCOLe,2915,NORTH BEND RD & COLERAIN AVE,W NORTH BEND RD & COLERAIN,39.191296,-84.570012,1,,,,,0
SIMMCKi,3247,SIMPSON AVE & MCKINLEY AVE,,39.206949,-84.561094,1,,,,,0
SIM1STe,3243,SIMPSON AVE & 1ST AVE,,39.204531,-84.5613,1,,,,,0
NORBELi,3235,NORTH BEND RD & BELMONT AVE,W NORTH BEND RD,39.200951,-84.563234,1,,,,,0
COMTREi,2677,COMPTON RD & TRELAWNEY CT,,39.238127,-84.58368,2,,,,,0
COMPIPi,2963,COMPTON RD & PIPPIN RD,,39.237724,-84.576933,2,,,,,0
KIPSHAe,2935,KIPLING AVE & SHADYMIST LN,,39.200917,-84.578205,1,,,,,0
NORBANo,3236,NORTH BEND RD & BANNING RD,W NORTH BEND RD & BANNING RD,39.201629,-84.563107,1,,,,,0
SIM2NDo,3244,SIMPSON AVE & 2ND AVE,,39.205013,-84.561044,1,,,,,0
COMTREo,2679,COMPTON RD & TRELAWNEY CT,,39.23827,-84.583411,2,,,,,0
MAIORCo,4863,MAIN ST & ORCHARD ST,,39.112018,-84.512244,1,,,,,0
EUCTAFo,5270,EUCLID AVE & TAFT RD,,39.128171,-84.508574,1,,,,,0
MLKGILo,5909,MARTIN LUTHER KING DR & GILBERT AVE,E MARTIN LUTHER KING JR DR,39.133677,-84.487211,1,,,,,0
MLKLINo,5867,MARTIN LUTHER KING DR & LINCOLN AVE,E MARTIN LUTHER KING JR DR & LINCOLN AVE,39.132117,-84.484104,1,,,,,0
MLKVICo,5855,MARTIN LUTHER KING DR & VICTORY PKWY,E MARTIN LUTHER KING JR DR,39.130209,-84.48025,1,,,,,0
MADWOOo,6121,MADISON RD & WOODBURN AVE,,39.129541,-84.476852,1,,,,,0
HIGBOAo,1187,HIGHLAND AVE & BOAL ST,,39.113665,-84.503877,1,,,,,0
MLKAHRw,5321,MARTIN LUTHER KING DR & AHRENS ST,E MARTIN LUTHER KING JR DR,39.13529,-84.508159,1,,,,,0
LINVANo,7440,LINWOOD AVE & VAN DYKE AVE,,39.12696,-84.427524,1,,,,,0
LINSHEo,7731,LINWOOD AVE & SHEFFIELD AVE,,39.124024,-84.41899,1,,,,,0
BEECRESo,8460,BEECHMONT AVE & CRESTVIEW PL,BEECHMONT AVE & ROXBURY ST,39.09633,-84.387313,1,,,,,0
SUTVIRo,8138,SUTTON AVE & VIRBET DR,,39.082858,-84.390822,1,,,,,0
SUTLUWo,8130,SUTTON AVE & LUWISTA LN,,39.078397,-84.391723,1,,,,,0
BEEBELo,8743,BEECHMONT AVE & BELLEMEADE CT,,39.086574,-84.379303,1,,,,,0
BEEBRAo,8741,BEECHMONT AVE & BRACHMAN AVE,,39.086003,-84.378195,1,,,,,0
SALALTo,8911,SALEM RD & ALTADENA AVE,SALEM RD & BROOKE AVE,39.073677,-84.369968,1,,,,,0
BEE7729o,9003,BEECHMONT AVE 7729,,39.072661,-84.343872,2,,,,,0
BEEPADi,8971,BEECHMONT AVE & PADDISON RD,BEECHMONT AVE & MARKLEY RD,39.072983,-84.358361,2,,,,,0
BEABEEi,8435,BEACON ST & BEECHMONT AVE,,39.087414,-84.381566,1,,,,,0
BEASHOi,8429,BEACON RD & SHORT DR,BEACON ST & SHORT DR,39.082212,-84.382177,1,,,,,0
SALSUTi,8122,SALEM RD & SUTTON AVE,,39.07548,-84.391772,1,,,,,0
SUTLERi,8126,SUTTON AVE & LE ROY PL,,39.076479,-84.391748,1,,,,,0
SUTLUWi,8129,SUTTON AVE & LUWISTA LN,,39.078379,-84.391513,1,,,,,0
SUTGLAi,8135,SUTTON AVE & GLADE AVE,,39.081056,-84.391127,1,,,,,0
SUTVIRi,8139,SUTTON AVE & VIRBET DR,,39.083304,-84.390553,1,,,,,0
BEEBONi,8469,BEECHMONT AVE & BONNIE DR,,39.102727,-84.387799,1,,,,,0
LINSHEi,7733,LINWOOD AVE & SHEFFIELD AVE,SR 561 & BEVERLY HILL DR,39.123952,-84.418664,1,,,,,0
MLKVICi,6131,MARTIN LUTHER KING DR & VICTORY PKWY,MADISON RD,39.130111,-84.479386,1,,,,,0
MLKLINi,5861,MARTIN LUTHER KING DR & LINCOLN AVE,E MARTIN LUTHER KING JR DR & LINCOLN AVE,39.132037,-84.48366,1,,,,,0
MLKGILi,5910,MARTIN LUTHER KING DR & GILBERT AVE,E MARTIN LUTHER KING JR DR,39.133873,-84.487234,1,,,,,0
MLKEDEi,5329,MARTIN LUTHER KING DR & EDEN AVE,E MARTIN LUTHER KING JR DR & EDEN AVE,39.135506,-84.505485,1,,,,,0
EUCTAFi,5269,EUCLID AVENUE & TAFT ROAD,EUCLID AVE & Taft Rd,39.127804,-84.50884,1,,,,,0
AUBBODi,5230,AUBURN AVE & BODMANN AVE,AUBURN AVE & HUNTINGTON PL,39.118898,-84.508802,1,,,,,0
WIN6468o,4705,WINTON RD 6468,WINTON RD & W NORTH BEND RD,39.20204,-84.520988,1,,,,,0
WINLAKEo,5185,WINTON RD & LAKEVIEW DR,,39.258201,-84.518551,2,,,,,0
WINNORi,4679,WINTON RD & NORTH BEND RD,WINTON RD & W NORTH BEND RD,39.201969,-84.521198,1,,,,,0
CENCLIFi,4204,CENTRAL PKWY & CLIFTON HILLS AVE,US 52 & CLIFTON HILLS AVE,39.146807,-84.537435,1,,,,,0
WINCORi,5181,WINTON RD & CORBETT RD,9931 WINTON RD & CORBETT RD,39.250379,-84.513116,2,,,,,0
WI10075i,5182,WINTON RD 10075,,39.252395,-84.514557,2,,,,,0
WIN9084o,5463,WINTON RD 9084,9184 WINTON RD,39.231099,-84.509775,2,,,,,0
CEN3300i,4170,CENTRAL PKWY 3300,,39.142376,-84.532385,1,,,,,0
GESSTAe,3345,GEST ST & STATE AVE,,39.107999,-84.552216,1,,,,,0
STALEHe,3609,STATE AVE & LEHMAN RD,,39.118768,-84.546097,1,,,,,0
MCM538e,4063,MCMICKEN AVE 538,538 W MCMICKEN AVE & BAYMILLER ST,39.122061,-84.530186,1,,,,,0
MCM640e,4067,MCMICKEN AVE 640,640 W MCMICKEN AVE,39.122792,-84.531751,1,,,,,0
TRICLAe,6449,TRIMBLE AVE & CLARION AVE,,39.144311,-84.466152,1,,,,,0
MCMCHIe,4565,MCMILLAN ST & CHICKASAW ST,W MCMILLAN ST & CHICKASAW ST,39.127984,-84.522136,1,,,,,0
BANFREi,4052,BANK ST & FREEMAN AVE,,39.119446,-84.531233,1,,,,,0
BAN821i,4528,BANK ST 821,,39.11911,-84.527357,1,,,,,0
LINLIBi,4479,LINN ST & LIBERTY ST,,39.113792,-84.527603,1,,,,,0
LIN1070i,4435,LINN ST 1070,,39.106779,-84.528124,1,,,,,0
CEN4THi,1025,CENTRAL AVE & 4TH ST,CENTRAL AVE & W 4TH ST,39.098952,-84.518929,1,,,,,0
3R508o,4409,3RD ST 508,,39.097568,-84.520526,1,,,,,0
LINDALo,4003,LINN ST & DALTON AVE,,39.101121,-84.530147,1,,,,,0
BANLINo,4530,BANK ST & LINN ST,BANK ST & FAIRFAX AVE,39.119307,-84.527416,1,,,,,0
BANFREo,4054,BANK ST & FREEMAN AVE,,39.119589,-84.530988,1,,,,,0
WOOCHAw,6132,WOODBURN AVE & CHAPEL ST,,39.130398,-84.476794,1,,,,,0
TAFMAYw,5576,TAFT RD & MAY ST,WILLIAM H TAFT RD,39.127937,-84.494842,1,,,,,0
CALOHIw,4945,CALHOUN ST & OHIO AVE,CALHOUN ST & KLEINE ALY,39.128273,-84.514736,1,,,,,0
MCM607w,4066,MCMICKEN AVE 607,607 W MCMICKEN AVE,39.122248,-84.531132,1,,,,,0
MCM521w,4551,MCMICKEN AVE 521,521 W MCMICKEN AVE & BAYMILLER ST,39.121785,-84.529532,1,,,,,0
STAERNw,3614,STATE AVE & ERNST ST,,39.12108,-84.54452,1,,,,,0
STALEHw,3608,STATE AVE & LEHMAN RD,,39.118622,-84.546408,1,,,,,0
STAGESw,3346,STATE AVE & GEST ST,,39.108079,-84.552461,1,,,,,0
KEM815i,5493,KEMPER RD 815,815 W KEMPER RD,39.29074,-84.506981,2,,,,,0
NORSOUi,5765,NORTHLAND BLVD & SOUTHLAND RD,,39.28143,-84.496068,2,,,,,0
NOR525o,5768,NORTHLAND BLVD 525,,39.281816,-84.491739,2,,,,,0
KE11535o,5486,KENN RD 11535,,39.288939,-84.504545,2,,,,,0
NORSPRo,6048,NORTHLAND BLVD & SPRINGFIELD PIKE,,39.282239,-84.485822,2,,,,,0
NOR311o,6051,NORTHLAND BLVD 311,311 NORTHLAND BLVD & LANDAN LN,39.282489,-84.482508,2,,,,,0
NOR139o,6388,NORTHLAND BLVD 139,,39.286657,-84.473388,2,,,,,0
KENFARi,5481,KENN RD & FARMINGTON RD,,39.284799,-84.504343,2,,,,,0
KE11528i,5485,KENN RD 11528,11529 KENN RD,39.288761,-84.504381,2,,,,,0
NOR318i,6054,NORTHLAND BLVD 318,320 NORTHLAND BLVD,39.282711,-84.482462,2,,,,,0
NOR470i,6046,NORTHLAND BLVD 470,,39.282147,-84.489458,2,,,,,0
NOR552i,5769,NORTHLAND BLVD 552,,39.281878,-84.492862,2,,,,,0
NORSOUo,5767,NORTHLAND BLVD & SOUTHLAND RD,,39.281627,-84.49574,2,,,,,0
NOR650i,5766,NORTHLAND BLVD 650,640 NORTHLAND BLVD & SOUTHLAND RD,39.281385,-84.497635,2,,,,,0
KEM820i,5494,KEMPER RD 820,820 W KEMPER RD,39.290892,-84.507098,2,,,,,0
EASTSTIe,7217,EASTERN AVE & STITES AVE,,39.110847,-84.434914,1,,,,,0
WOOGLEe,9406,WOOSTER PK & GLENDALE MILFORD RD,WOOSTER PIKE,39.171328,-84.299064,2,,,,,0
MAILILe,9439,MAIN ST & LILA AVE,,39.176998,-84.285825,3,,,,,0
CRESMOHe,9471,CRESTVIEW DR & MOHAWK TL,,39.179855,-84.274058,3,,,,,0
EASMONe,5509,EASTERN AVE & MONTGOMERY INN,,39.104319,-84.494928,1,,,,,0
EASVANe,6105,EASTERN AVE & VANCE ST,,39.121904,-84.474116,1,,,,,0
EAS2341e,6403,EASTERN AVE 2341,2341 EASTERN AVE & VANCE ST,39.123798,-84.467497,1,,,,,0
EASLUMe,6411,EASTERN AVE & LUMBER ST,,39.124129,-84.462162,1,,,,,0
EAS4219e,7420,EASTERN AVE 4219,,39.10784,-84.428063,1,,,,,0
EAS4363e,7425,EASTERN AVE 4363,4363 EASTERN AVE & WORTMAN ST,39.110561,-84.424888,1,,,,,0
EAS4481e,7430,EASTERN AVE 4481,4481 EASTERN AVE & WORTMAN ST,39.113808,-84.421876,1,,,,,0
EAS4527e,7432,EASTERN AVE 4527,4527 EASTERN AVE & WORTMAN ST,39.115146,-84.420708,1,,,,,0
WOOPARe,9319,WOOSTER PK & PARK RD,WOOSTER PIKE,39.167799,-84.302505,2,,,,,0
WOOPLAe,8756,WOOSTER PK & PLAINVILLE RD,WOOSTER PIKE,39.145221,-84.378534,2,,,,,0
WOOWESie,8754,WOOSTER RD & WEST ST,6807 WOOSTER PIKE & BANK PL,39.14497,-84.376817,2,,,,,0
WOOEASe,8752,WOOSTER PK & EAST ST,WOOSTER PIKE & EAST ST,39.144512,-84.371948,2,,,,,0
WOO7231e,8926,WOOSTER PK 7231,7231 WOOSTER RD & BANK PL,39.143992,-84.366145,2,,,,,0
WOO7385e,8922,WOOSTER PK 7385,7385 WOOSTER RD,39.142321,-84.36137,2,,,,,0
WOO7543e,8981,WOOSTER PK 7543,7537 WOOSTER RD & BANK PL,39.140426,-84.356515,2,,,,,0
WOONEWe,9317,WOOSTER PK & NEW ST,WOOSTER PIKE & NEW ST,39.166563,-84.306456,2,,,,,0
MAILEWw,9435,MAIN ST & LEWIS AVE,,39.176626,-84.289276,3,,,,,0
MAIHIGw,9417,MAIN ST & HIGH ST,MAIN ST & SPRING ST,39.176675,-84.292699,3,,,,,0
WOOASHe,8980,WOOSTER PK & ASHLEY OAKS DR,7607 WOOSTER RD & ASHLEY OAKS DR,39.139828,-84.355441,2,,,,,0
WOO8137e,9106,WOOSTER PK 8137,8142 WOOSTER RD & ASHLEY OAKS DR,39.14202,-84.339663,2,,,,,0
WOO8201e,9109,WOOSTER PK 8201,8333 WOOSTER RD & ASHLEY OAKS DR,39.142716,-84.33895,2,,,,,0
MAIN114e,9409,MAIN ST 114,,39.173341,-84.295871,3,,,,,0
MAIKROe,9442,MAIN ST & KROGER ENTRANCE,,39.177386,-84.28279,3,,,,,0
WOOWREw,9211,WOOSTER PK & WRENWOOD LN,WOOSTER PIKE & WRENWOOD LN,39.159686,-84.317903,2,,,,,0
WOOPETw,8931,WOOSTER PK & PETOSKEY AVE,WOOSTER PIKE & PETOSKEY AVE,39.144779,-84.369776,2,,,,,0
EASCOLw,6402,EASTERN AVE & COLLINS AVE,,39.123619,-84.469318,1,,,,,0
WOOPARw,9320,WOOSTER PK & PARK RD,WOOSTER PIKE & PARK RD,39.168048,-84.302271,2,,,,,0
WOO740w,9217,WOOSTER PK 740,740 WOOSTER PIKE,39.163348,-84.312746,2,,,,,0
WOO8288w,9108,WOOSTER PK 8288,8288 WOOSTER RD & WRENWOOD LN,39.142502,-84.339452,2,,,,,0
WOOWALw,8982,WOOSTER PK & WALTON CREEK RD,WOOSTER RD & WALTON CREEK RD,39.14148,-84.358417,2,,,,,0
WOOSPRw,8923,WOOSTER PK & SPRING ST,WOOSTER RD & SPRING ST,39.142347,-84.36088,2,,,,,0
WOOPLAw,8759,WOOSTER PK & PLAINVILLE RD,WOOSTER PIKE,39.145399,-84.378896,2,,,,,0
EASPHYw,7717,EASTERN AVE & PHYLLIS LN,,39.119,-84.418676,1,,,,,0
EAS4850w,7729,EASTERN AVE 4850,4850 EASTERN AVE & SIMPSON AVE,39.123488,-84.414834,1,,,,,0
EAS4454w,7429,EASTERN AVE 4454,,39.113692,-84.422238,1,,,,,0
EAS4348w,7426,EASTERN AVE 4348,4348 EASTERN AVE & WORTMAN ST,39.110614,-84.42511,1,,,,,0
EAS4192w,7421,EASTERN AVE 4192,4192 EASTERN AVE & WHITWORTH ST,39.108223,-84.427783,1,,,,,0
EASSTOw,6406,EASTERN AVE & STOW PL,EASTERN AVE & ST ANDREWS ST,39.123985,-84.467497,1,,,,,0
EAS2182w,6107,EASTERN AVE 2182,2182 EASTERN AVE & FERRY ST,39.122788,-84.472353,1,,,,,0
EASKEMw,5805,EASTERN AVE & KEMPER LN,EASTERN AVE & WEEKS ST,39.114235,-84.487442,1,,,,,0
RIVFRIw,5512,RIVERSIDE DR & FRIENDSHIP PARK,EASTERN AVE,39.104917,-84.494683,1,,,,,0
EASPARw,5513,EASTERN AVE & PARSONS ST,,39.106506,-84.493354,1,,,,,0
RIVGALw,3302,MT HOPE & GALVIN LN,RIVER RD & GALVIN LN,39.095055,-84.559278,1,,,,,0
RIVMTEw,3015,RIVER RD & MT ECHO DR,,39.093634,-84.560886,1,,,,,0
RIV5336w,1320,RIVER RD 5336,5340 RIVER RD & WOCHER AVE,39.094492,-84.650919,1,,,,,0
RIVDARw,1325,RIVER RD & DARBY RD,,39.096467,-84.654251,1,,,,,0
RIV5680w,1311,RIVER RD 5680,,39.098724,-84.664259,1,,,,,0
RIV5678w,1316,RIVER RD 5678,,39.099334,-84.667365,1,,,,,0
RIV6016w,1304,RIVER RD 6016,6094 RIVER RD & CINCINNATI DAYTON RD,39.101677,-84.678822,1,,,,,0
GRA6950w,1263,GRACELY DR 6950,6950 GRACELY DR & WILKENS SHORT RD,39.119242,-84.698037,1,,,,,0
GRAWILw,1266,GRACELY DR & WILKENS SHORT RD,,39.12113,-84.699573,1,,,,,0
GRACATw,1220,GRACELY DR & CATALPA RD,,39.122947,-84.700876,1,,,,,0
KIBGRAe,1234,KIBBY LN & GRACELY DR,,39.131304,-84.706732,1,,,,,0
RIV4049e,1602,RIVER RD 4049,4050 RIVER RD,39.076471,-84.610114,1,,,,,0
GRACATe,1219,GRACELY DR & CATALPA RD,,39.122769,-84.701027,1,,,,,0
GRA6957e,1262,GRACELY DR 6957,6957 GRACELY DR & WILKENS SHORT RD,39.119072,-84.698165,1,,,,,0
RIV5949e,1301,RIVER RD 5949,5949 US 50,39.100847,-84.674478,1,,,,,0
RIV5637e,1309,RIVER RD 5637,5635 RIVER RD & DART ST,39.098325,-84.662962,1,,,,,0
RIV5495e,1329,RIVER RD 5495,5579 RIVER RD & DART ST,39.097371,-84.657638,1,,,,,0
RIV5297e,1319,RIVER RD 5297,5297 RIVER RD & WOCHER AVE,39.094082,-84.650603,1,,,,,0
RIVMCWe,2210,RIVER RD & MCWILLIAMS ST,RIVER RD & WISCONSIN AVE,39.080673,-84.590243,1,,,,,0
WAYMILo,6589,WAYNE AVE & MILLSDALE AVE,ANTHONY WAYNE AVE & MILLSDALE AVE,39.21786,-84.46187,1,,,,,0
PADEDIo,6263,PADDOCK RD & EDISON DR,,39.188492,-84.476371,1,,,,,0
PADEDIi,6262,PADDOCK RD & EDISON DR,,39.188358,-84.476605,1,,,,,0
PADVINo,6287,PADDOCK RD & VINE ST,,39.19795,-84.476038,1,,,,,0
WAYCITo,6301,WAYNE AVE & CITY CENTRE DR,ANTHONY WAYNE AVE & CITY CENTRE DR,39.200369,-84.472451,1,,,,,0
WAYCITi,6302,WAYNE AVE & CITY CENTRE DR,ANTHONY WAYNE AVE & CITY CENTRE DR,39.200387,-84.472708,1,,,,,0
GLECHESo,6970,GLENDALE MILFORD RD & CHESTER RD,,39.256853,-84.456527,2,,,,,0
BEEVOLLo,8918,BEECHMONT AVE & VOLL RD,,39.07636,-84.365649,2,,,,,0
BEETALLo,8914,BEECHMONT AVE & TALLBERRY DR,,39.074815,-84.363702,2,,,,,0
BEEWITTo,9038,BEECHMONT AVE & WITT RD,,39.072601,-84.335904,2,,,,,0
BEENEWEo,9124,BEECHMONT AVE & NEW ENGLAND CLUB DR,8101 BEECHMONT AVE & NEW ENGLAND CLUB DR,39.072882,-84.329651,2,,,,,0
8MISHEio,9127,EIGHT MILE RD & SHENSTONE DR,EIGHT MILE RD & CHERRY LN,39.075997,-84.322348,2,,,,,0
8MI1932o,9134,EIGHT MILE RD 1932,EIGHT MILE RD & HOLIDAY HILLS DR,39.086676,-84.322048,2,,,,,0
NAGNAGi,9104,NAGEL RD & NAGELWOODS DR,,39.08425,-84.331676,2,,,,,0
NAGBLAi,9103,NAGEL RD & BLACKTHORN DR,,39.082261,-84.331854,2,,,,,0
BEETALLi,8915,BEECHMONT AVE & TALLBERRY  DR,BEECHMONT AVE & TALLBERRY DR,39.074922,-84.363539,2,,,,,0
BEEVOLLi,8919,BEECHMONT AVE & VOLL RD,,39.076574,-84.365614,2,,,,,0
PRICHAo,3072,PRICE AVE & CHATEAU AVE,,39.106724,-84.560162,1,,,,,0
PED467o,2231,PEDRETTI AVE 467,467 PEDRETTI AVE & HERZOG PL,39.0983,-84.599546,1,,,,,0
PEDMAYo,2229,PEDRETTI AVE& MAYHEW AVE,,39.096087,-84.599775,1,,,,,0
PEDMTAo,1916,PEDRETTI AVE & MT ALVERNO RD,,39.090439,-84.600264,1,,,,,0
DEL4958o,1929,DELHI RD 4958,,39.095399,-84.607863,1,,,,,0
DEL5026o,1928,DELHI RD 5026,,39.095345,-84.609804,1,,,,,0
DELAPPo,1413,DELHI RD & APPLECREEK CT,,39.092702,-84.62167,1,,,,,0
